Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2019,4,5,1.74589,1.75268,1.73864,1.74449,92720,0.99928397,47.20348562,0.00080307
2019,4,4,1.75446,1.76144,1.74375,1.74574,99949,0.99502981,47.73637862,0.00157022
2019,4,3,1.75080,1.75655,1.74842,1.75446,120263,1.00209047,51.50270334,0.00239929
2019,4,2,1.73689,1.75362,1.73265,1.75080,122154,1.00796214,49.96408811,0.00253471
2019,4,1,1.73984,1.75478,1.73336,1.73697,115102,0.99877523,43.69643744,0.00304336
2019,3,29,1.75161,1.76338,1.73408,1.73910,126978,0.99299973,44.49349975,0.00505645
2019,3,28,1.76417,1.76927,1.75019,1.75136,122822,0.99263189,49.29988195,0.00733547
2019,3,27,1.76707,1.77883,1.76380,1.76436,144017,0.99831950,55.16767239,0.00888933
2019,3,26,1.76827,1.77730,1.76223,1.76733,116290,0.99958712,56.59672572,0.00941969
2019,3,25,1.77284,1.77936,1.76467,1.76806,126482,0.99754571,56.93332412,0.00965721
2019,3,22,1.75164,1.77368,1.74961,1.77241,145795,1.01209436,58.87064355,0.00974558
2019,3,21,1.75363,1.75867,1.74189,1.75123,143991,0.99856308,51.39257742,0.00927370
2019,3,20,1.76658,1.76864,1.75139,1.75375,135506,0.99251827,52.44609168,0.01069303
2019,3,19,1.76657,1.77158,1.75583,1.76697,100339,1.00040764,58.26429282,0.01209250
2019,3,18,1.77278,1.77456,1.76068,1.76625,95137,0.99719965,58.02881871,0.01235680
2019,3,15,1.76728,1.77504,1.75561,1.77121,119982,1.00247334,60.20155792,0.01258772
2019,3,14,1.76999,1.77440,1.76004,1.76684,133342,0.99724561,58.94391759,0.01219435
2019,3,13,1.74556,1.77917,1.74494,1.77172,129585,1.01492264,60.94079879,0.01195983
2019,3,12,1.76618,1.77939,1.74332,1.74567,155869,0.98844893,53.05805234,0.01098967
2019,3,11,1.74168,1.76671,1.73933,1.76607,135442,1.01114158,62.18381869,0.01224391
2019,3,8,1.75975,1.76358,1.74217,1.74661,133888,0.99228492,55.38696732,0.01158958
2019,3,7,1.76992,1.77220,1.75701,1.76019,131587,0.99430034,62.68804707,0.01256724
2019,3,6,1.75887,1.77157,1.75414,1.77028,126727,1.00596094,68.95969311,0.01224959
2019,3,5,1.75246,1.76024,1.74839,1.75979,127402,1.00344405,65.64125494,0.01063863
2019,3,4,1.75840,1.76291,1.75238,1.75375,124660,0.99782087,63.55828349,0.00949579
2019,3,1,1.74645,1.75809,1.73559,1.75758,122947,1.00659771,65.91106448,0.00851398
2019,2,28,1.75033,1.75504,1.74315,1.74606,118932,0.99734963,61.98019879,0.00674703
2019,2,27,1.74473,1.75402,1.74189,1.75070,180209,1.00331247,64.77373646,0.00556656
2019,2,26,1.72684,1.75179,1.72637,1.74492,135592,1.01037638,62.83621425,0.00350644
2019,2,25,1.71668,1.72981,1.71332,1.72700,105489,1.00673880,55.84437125,0.00141450
2019,2,22,1.72479,1.72600,1.71352,1.71544,107663,0.99483284,50.23621260,0.00054842
2019,2,21,1.71922,1.72591,1.71557,1.72435,130879,1.00280892,55.25935151,0.00061203
2019,2,20,1.72518,1.72608,1.71544,1.71952,116876,0.99649969,52.88812276,-0.00022288
2019,2,19,1.71016,1.72952,1.70895,1.72556,112833,1.00868650,56.35644884,-0.00079351
2019,2,18,1.70980,1.71288,1.70557,1.71070,98748,1.00199145,48.66574224,-0.00212528
2019,2,15,1.70104,1.70854,1.69819,1.70730,111880,1.00334979,46.66909883,-0.00228117
2019,2,14,1.70163,1.70767,1.69728,1.70160,119921,0.99912512,43.23186478,-0.00210078
2019,2,13,1.70573,1.71409,1.70058,1.70309,117682,0.99808364,43.91894720,-0.00125962
2019,2,12,1.70916,1.71273,1.70338,1.70636,120537,0.99740472,45.38899771,-0.00031937
2019,2,11,1.71604,1.71926,1.70771,1.71080,113782,0.99652834,47.38889385,0.00055242
2019,2,8,1.72253,1.72723,1.71480,1.71676,108973,0.99642467,50.14276580,0.00120504
2019,2,7,1.70815,1.72733,1.70379,1.72292,127364,1.00875308,53.10451577,0.00141365
2019,2,6,1.69841,1.71110,1.69590,1.70797,120948,1.00470006,45.90366621,0.00103216
2019,2,5,1.70830,1.71148,1.69834,1.69998,107710,0.99430898,41.44130184,0.00205240
2019,2,4,1.70956,1.72162,1.70723,1.70971,121186,0.99837080,45.70452183,0.00413827
2019,2,1,1.71940,1.72473,1.70817,1.71250,131387,0.99555850,46.99168026,0.00574972
2019,1,31,1.72321,1.72895,1.71977,1.72014,137364,0.99743124,50.61634723,0.00743881
2019,1,30,1.73365,1.73784,1.72153,1.72457,140851,0.99448715,52.80958426,0.00870861
2019,1,29,1.74399,1.74961,1.73360,1.73413,172831,0.99424938,57.83098447,0.00975162
2019,1,28,1.74263,1.74957,1.73909,1.74416,127039,0.99950144,63.73501414,0.00996764
2019,1,25,1.74374,1.75275,1.73747,1.74503,159107,1.00035542,64.26344182,0.00907715
2019,1,24,1.74327,1.74561,1.73738,1.74441,154731,1.00026950,64.06629160,0.00771995
2019,1,23,1.73007,1.74812,1.72484,1.74394,153389,1.00794710,63.92620459,0.00593850
2019,1,22,1.71330,1.73173,1.71316,1.73019,150522,1.00943985,59.65329107,0.00362620
2019,1,21,1.70619,1.71559,1.70468,1.71401,118831,1.00378908,53.65501981,0.00202212
2019,1,18,1.72365,1.72521,1.70682,1.70754,138287,0.99037201,50.94717949,0.00159274
2019,1,17,1.70677,1.72732,1.70592,1.72414,145956,1.01025407,59.18585504,0.00168029
2019,1,16,1.70538,1.71029,1.70104,1.70664,152399,1.00027547,51.50983303,0.00007741
2019,1,15,1.70901,1.71293,1.68365,1.70617,173941,0.99848428,51.28132784,-0.00018776
2019,1,14,1.70478,1.71370,1.70082,1.70876,147048,1.00323499,52.54845312,-0.00047562
2019,1,11,1.68647,1.70597,1.67568,1.70325,170804,1.00930343,50.11338283,-0.00109982
2019,1,10,1.68909,1.69279,1.68177,1.68755,154239,0.99859757,42.27579424,-0.00131952
2019,1,9,1.68738,1.69307,1.68309,1.68992,176619,1.00127980,43.22776856,0.00001780
2019,1,8,1.69903,1.70022,1.68763,1.68776,141123,0.99379379,42.12484258,0.00148314
2019,1,7,1.70049,1.70663,1.69537,1.69830,129982,0.99776160,46.19085377,0.00355180
2019,1,4,1.70290,1.70833,1.69537,1.70211,161457,0.99905501,47.73749500,0.00506735
2019,1,3,1.71140,1.71372,1.69498,1.70372,175667,0.99467551,48.37305022,0.00654009
2019,1,2,1.73467,1.73868,1.70830,1.71284,160253,0.98545555,52.01565461,0.00816080
2018,12,31,1.73062,1.74952,1.72688,1.73812,98559,1.00418284,64.52141006,0.00918212
2018,12,28,1.72127,1.73463,1.71943,1.73088,112663,1.00496421,62.09807215,0.00777818
2018,12,27,1.71432,1.73009,1.71290,1.72233,170901,1.00430919,59.02930587,0.00661027
2018,12,26,1.72188,1.73106,1.71419,1.71494,95627,0.99317782,56.18189776,0.00589398
2018,12,25,1.72660,1.72674,1.72660,1.72672,3,1.00058527,62.62409516,0.00564644
2018,12,24,1.71897,1.73148,1.71459,1.72571,109526,1.00456379,62.27974231,0.00404895
2018,12,21,1.70908,1.72108,1.70737,1.71787,187737,1.00525487,59.59662535,0.00205391
2018,12,20,1.70015,1.71615,1.69949,1.70889,203526,1.00525898,56.28970049,0.00027589
2018,12,19,1.70138,1.70737,1.69508,1.69995,176023,0.99916538,52.71173128,-0.00108319
2018,12,18,1.69092,1.70632,1.69064,1.70137,169069,1.00579343,53.35590267,-0.00189186
2018,12,17,1.68618,1.69382,1.68178,1.69157,141899,1.00387528,49.39256055,-0.00304109
2018,12,14,1.68806,1.69100,1.67693,1.68504,137350,0.99715949,46.58430808,-0.00346586
2018,12,13,1.68522,1.69540,1.68367,1.68984,120815,1.00321177,48.41820027,-0.00329275
2018,12,12,1.67148,1.69244,1.67013,1.68443,137928,1.00708486,46.20166668,-0.00351262
2018,12,11,1.68213,1.69530,1.67149,1.67258,158112,0.99359614,41.04934638,-0.00319133
2018,12,10,1.69422,1.69706,1.67575,1.68336,158522,0.99244769,44.66255759,-0.00152828
2018,12,7,1.71008,1.71220,1.68937,1.69617,151122,0.99144845,49.46706577,-0.00048100
2018,12,6,1.70008,1.71755,1.69980,1.71080,181831,1.00602155,55.83704949,-0.00044158
2018,12,5,1.68571,1.70678,1.68376,1.70056,138858,1.00837865,51.80328480,-0.00187444
2018,12,4,1.67891,1.69045,1.67420,1.68643,183012,1.00422190,45.41501589,-0.00263341
2018,12,3,1.68708,1.69295,1.67209,1.67934,153178,0.99100077,41.82213413,-0.00212514
2018,11,30,1.69746,1.70319,1.69266,1.69459,142809,0.99789772,48.15247802,-0.00072360
2018,11,29,1.70216,1.70484,1.69275,1.69816,157159,0.99743909,49.79074012,-0.00047692
2018,11,28,1.69374,1.70636,1.69292,1.70252,152227,1.00582515,51.78892290,-0.00051863
2018,11,27,1.69723,1.69930,1.68675,1.69266,166465,0.99717225,47.35208516,-0.00100824
2018,11,26,1.69569,1.69944,1.69086,1.69746,118966,1.00109696,49.40749873,-0.00061458
2018,11,23,1.69788,1.70093,1.68971,1.69560,118920,0.99843957,48.60476785,-0.00059191
2018,11,22,1.69013,1.70939,1.68919,1.69825,86410,1.00477464,49.64690344,-0.00036498
2018,11,21,1.70132,1.70329,1.68993,1.69018,114332,0.99322446,46.39694447,-0.00033984
2018,11,20,1.69200,1.70240,1.68881,1.70171,140354,1.00556048,50.74194567,0.00051885
2018,11,19,1.68933,1.69663,1.68497,1.69230,113031,1.00364736,46.97903619,0.00043335
2018,11,16,1.68270,1.69434,1.68132,1.68615,153718,1.00177642,44.40146496,0.00127602
2018,11,15,1.71982,1.72270,1.67846,1.68316,204249,0.97832544,43.15386490,0.00295920
2018,11,14,1.71663,1.72835,1.70621,1.72045,172772,1.00254066,58.30543275,0.00536895
2018,11,13,1.70188,1.72522,1.70043,1.71609,163161,1.00805935,56.65306902,0.00456976
2018,11,12,1.70513,1.70790,1.69451,1.70237,140491,0.99423562,50.97609326,0.00392717
2018,11,9,1.71791,1.72246,1.71104,1.71224,149410,0.99672849,55.86333601,0.00444681
2018,11,8,1.72084,1.72299,1.71379,1.71786,155585,0.99790296,58.84632165,0.00404043
2018,11,7,1.71833,1.72558,1.71549,1.72147,163618,1.00147184,60.78224075,0.00289076
2018,11,6,1.70893,1.72077,1.70802,1.71894,132631,1.00526922,59.92425894,0.00101375
2018,11,5,1.70417,1.71119,1.69804,1.70993,136293,1.00684802,56.79882401,-0.00113915
2018,11,2,1.70002,1.70402,1.69714,1.69830,165013,0.99888836,52.34415643,-0.00295307
2018,11,1,1.67984,1.70545,1.67916,1.70019,159581,1.01229503,53.17151965,-0.00404120
2018,10,31,1.66610,1.68267,1.66510,1.67954,144714,1.00813935,44.22777125,-0.00556370
2018,10,30,1.68006,1.68090,1.66428,1.66598,154404,0.99173150,36.87663251,-0.00532350
2018,10,29,1.67924,1.68338,1.67738,1.67987,154196,1.00027391,42.16256366,-0.00355882
2018,10,26,1.67496,1.68523,1.67457,1.67941,174006,1.00236354,41.90648771,-0.00266895
2018,10,25,1.68142,1.68795,1.67344,1.67545,142534,0.99677548,39.77496746,-0.00144748
2018,10,24,1.69857,1.69914,1.67193,1.68087,150715,0.98953286,41.72046360,0.00053581
2018,10,23,1.69826,1.70947,1.69619,1.69865,147097,1.00028855,49.02486698,0.00250755
2018,10,22,1.71147,1.71338,1.69756,1.69816,121375,0.99198542,48.79545092,0.00317742
