Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2018,3,9,16.498,16.697,16.357,16.600,23738,1.00496428,49.11672915,-0.06610027
2018,3,8,16.503,16.575,16.427,16.518,25300,1.00109091,46.65448775,-0.07559125
2018,3,7,16.772,16.838,16.429,16.500,26611,0.98495702,46.12307450,-0.07825658
2018,3,6,16.426,16.866,16.397,16.752,17771,1.01922609,52.98472382,-0.07868750
2018,3,5,16.554,16.615,16.361,16.436,17791,0.99545757,43.13409148,-0.10375116
2018,3,2,16.495,16.580,16.391,16.511,19301,1.00218513,45.22226672,-0.10205785
2018,3,1,16.433,16.552,16.167,16.475,22101,1.00359405,44.01422897,-0.10604845
2018,2,28,16.431,16.513,16.360,16.416,11476,0.99939121,42.07001207,-0.10593393
2018,2,27,16.678,16.712,16.340,16.426,17412,0.98589520,42.30120957,-0.09823964
2018,2,26,16.517,16.781,16.492,16.661,17129,1.00731560,48.06521790,-0.08800816
2018,2,23,16.641,16.652,16.506,16.540,16011,0.99536619,44.44595327,-0.09759622
2018,2,22,16.526,16.690,16.406,16.617,18075,1.00709091,46.35482911,-0.09609450
2018,2,21,16.456,16.778,16.392,16.500,21979,1.00230835,42.89436056,-0.10062002
2018,2,20,16.692,16.717,16.433,16.462,17853,0.98781878,41.76136419,-0.09301994
2018,2,19,16.674,16.751,16.617,16.665,10169,0.99988000,46.32012726,-0.07809736
2018,2,16,16.872,16.956,16.624,16.667,20225,0.98808395,46.36643198,-0.07858385
2018,2,15,16.856,16.985,16.648,16.868,22539,1.00089005,51.13702525,-0.07826539
2018,2,14,16.564,16.935,16.378,16.853,27282,1.01689495,50.78613874,-0.09718597
2018,2,13,16.576,16.691,16.459,16.573,13719,1.00120824,43.78955784,-0.11839463
2018,2,12,16.351,16.625,16.331,16.553,14846,1.01272560,43.25447960,-0.11523338
2018,2,9,16.423,16.464,16.191,16.345,25164,0.99549303,37.50987224,-0.10748600
2018,2,8,16.392,16.474,16.253,16.419,26474,1.00250336,38.80774116,-0.07485591
2018,2,7,16.652,16.785,16.271,16.378,22854,0.98313224,37.69869442,-0.03965379
2018,2,6,16.769,16.995,16.590,16.659,37674,0.99539914,42.61390948,0.01002825
2018,2,5,16.635,16.925,16.560,16.736,24822,1.00801060,44.07615269,0.04468383
2018,2,2,17.220,17.262,16.566,16.603,22848,0.96360998,40.81909008,0.08042700
2018,2,1,17.325,17.400,17.104,17.230,16978,0.99394289,54.78727528,0.13842026
2018,1,31,17.137,17.395,17.100,17.335,22643,1.01190824,57.86649679,0.14658735
2018,1,30,17.168,17.338,17.080,17.131,17823,0.99825185,53.11230988,0.14418845
2018,1,29,17.426,17.486,17.112,17.161,17456,0.98569787,53.94348801,0.15980020
2018,1,26,17.299,17.549,17.251,17.410,25014,1.00606761,61.34211391,0.17434756
2018,1,25,17.559,17.705,17.142,17.305,29837,0.98564675,59.14815234,0.16502658
2018,1,24,17.048,17.627,16.993,17.557,16128,1.02991729,67.71232011,0.16142016
2018,1,23,17.002,17.101,16.751,17.047,12636,1.00193958,55.64268328,0.12881093
2018,1,22,17.053,17.100,16.953,17.014,9904,0.99929520,54.62351165,0.13724336
2018,1,19,16.961,17.132,16.956,17.026,9138,1.00460231,55.05060893,0.14936993
2018,1,18,16.986,17.135,16.915,16.948,12226,0.99688254,52.82425270,0.16145339
2018,1,17,17.202,17.297,16.996,17.001,13983,0.98866015,54.52833135,0.18246967
2018,1,16,17.356,17.375,16.797,17.196,15126,0.99100968,61.28241093,0.20124362
2018,1,15,17.224,17.427,17.214,17.352,9694,1.00649652,67.49260953,0.20242428
2018,1,12,16.992,17.286,16.987,17.240,13593,1.01441600,65.13734992,0.18510325
2018,1,11,16.989,17.052,16.872,16.995,13075,1.00159123,59.12120742,0.17170654
2018,1,10,16.968,17.191,16.909,16.968,14033,0.99982323,58.38634408,0.17705536
2018,1,9,17.124,17.144,16.918,16.971,8797,0.99031336,58.49483636,0.18405615
2018,1,8,17.236,17.266,17.043,17.137,9181,0.99535343,64.66912167,0.19000907
2018,1,5,17.217,17.288,17.100,17.217,10779,0.99947753,67.87522614,0.17794157
2018,1,4,17.123,17.278,16.987,17.226,10293,1.00531077,68.22858412,0.15180536
2018,1,3,17.184,17.245,17.025,17.135,10481,0.99680047,66.59583905,0.11532161
2018,1,2,16.975,17.208,16.938,17.190,8659,1.01469807,68.57360740,0.07634313
2017,12,29,16.857,17.114,16.820,16.941,6840,1.00540059,64.09037594,0.01988196
2017,12,28,16.682,16.887,16.657,16.850,5945,1.01001019,62.26347104,-0.02711948
2017,12,27,16.554,16.725,16.487,16.683,5284,1.00797535,58.68133784,-0.07745049
2017,12,26,16.371,16.570,16.298,16.551,5397,1.01062466,55.58703878,-0.12356098
2017,12,22,16.128,16.424,16.115,16.377,5142,1.01518721,51.10505102,-0.16717747
2017,12,21,16.193,16.252,16.089,16.132,4759,0.99709500,43.67297975,-0.20269995
2017,12,20,16.137,16.266,16.105,16.179,5182,1.00229216,44.88840177,-0.22014572
2017,12,19,16.148,16.229,16.057,16.142,5879,1.00000000,43.74393601,-0.24399621
2017,12,18,16.041,16.174,16.013,16.142,5175,1.00585743,43.74393601,-0.26712180
2017,12,15,15.896,16.085,15.894,16.048,6679,1.00937166,41.06288270,-0.29275305
2017,12,14,16.074,16.129,15.834,15.899,7740,0.98917439,36.61672884,-0.31163871
2017,12,13,15.732,16.155,15.674,16.073,11352,1.02219537,39.87898443,-0.31603985
2017,12,12,15.717,15.821,15.621,15.724,6250,1.00070006,27.91833554,-0.33477672
2017,12,11,15.846,15.889,15.697,15.713,5165,0.99141902,27.49618058,-0.31828776
2017,12,8,15.728,15.900,15.711,15.849,9616,1.00846271,29.47820823,-0.29149221
2017,12,7,15.949,15.994,15.648,15.716,10370,0.98458840,24.53862751,-0.26689872
2017,12,6,16.115,16.151,15.923,15.962,8777,0.99124387,27.89431258,-0.21808451
2017,12,5,16.320,16.364,16.032,16.103,11451,0.98597845,30.08391139,-0.17765496
2017,12,4,16.356,16.437,16.254,16.332,10767,0.99324941,34.12346839,-0.13782445
2017,12,1,16.432,16.558,16.245,16.443,16528,1.00030417,36.31844286,-0.10829787
2017,11,30,16.554,16.598,16.320,16.438,11470,0.99419378,36.14664317,-0.08033780
2017,11,29,16.872,16.925,16.525,16.534,12271,0.98089701,37.97306418,-0.04297294
2017,11,28,17.057,17.121,16.775,16.856,10012,0.98838982,45.06514453,-0.00443128
2017,11,27,17.057,17.199,17.015,17.054,11812,1.00088033,50.44458620,0.01204090
2017,11,24,17.092,17.162,16.978,17.039,7600,0.99649102,50.02493235,0.01273024
2017,11,23,17.144,17.161,17.069,17.099,6088,0.99702624,51.64951442,0.01495220
2017,11,22,16.972,17.169,16.953,17.150,10370,1.01078564,53.00824327,0.01146166
2017,11,21,16.926,17.061,16.914,16.967,11543,1.00277778,48.49359382,0.00164701
2017,11,20,17.318,17.318,16.846,16.920,13670,0.97758262,47.28580212,0.00772872
2017,11,17,17.084,17.388,17.035,17.308,12794,1.01328962,57.64835896,0.02016424
2017,11,16,16.994,17.132,16.961,17.081,10734,1.00517860,51.92479174,-0.00376228
2017,11,15,17.031,17.205,16.950,16.993,14610,0.99812041,49.46641293,-0.01113376
2017,11,14,17.060,17.100,16.874,17.025,10828,0.99847516,50.33554348,-0.01142051
2017,11,13,16.876,17.077,16.832,17.051,8795,1.00893491,51.01175655,-0.01487857
2017,11,10,16.994,17.103,16.798,16.900,12152,0.99429311,47.18543541,-0.02172317
2017,11,9,17.057,17.148,16.916,16.997,14096,0.99747653,49.49127057,-0.01476885
2017,11,8,16.953,17.256,16.953,17.040,11929,1.00536905,50.50725271,-0.01555415
2017,11,7,17.216,17.231,16.926,16.949,11326,0.98386254,48.42674032,-0.02070842
2017,11,6,16.869,17.268,16.804,17.227,11549,1.02273807,54.98333853,-0.01772048
2017,11,3,17.119,17.188,16.786,16.844,13650,0.98399346,45.55275573,-0.04195447
2017,11,2,17.140,17.241,17.044,17.118,18206,0.99912450,52.91698787,-0.03327926
2017,11,1,16.711,17.198,16.674,17.133,17253,1.02463967,53.35546580,-0.04962064
2017,10,31,16.857,16.903,16.644,16.721,8603,0.99204984,40.85625026,-0.07128372
2017,10,30,16.847,16.902,16.692,16.855,9320,0.99976274,44.45386291,-0.05594773
2017,10,27,16.803,16.868,16.608,16.859,14461,1.00404979,44.56262993,-0.04920328
2017,10,26,16.952,17.037,16.751,16.791,12265,0.99015214,42.33542037,-0.04028650
2017,10,25,16.944,17.041,16.813,16.958,13008,1.00041295,46.60531097,-0.02139583
2017,10,24,17.086,17.146,16.882,16.951,9852,0.99180855,46.39487690,-0.01397689
2017,10,23,17.016,17.111,16.865,17.091,11021,1.00299296,50.05877624,-0.00359159
2017,10,20,17.261,17.290,16.932,17.040,12880,0.98725377,48.68805403,-0.00453848
2017,10,19,17.007,17.291,16.915,17.260,13394,1.01511498,54.70202760,-0.00048831
2017,10,18,17.029,17.108,16.911,17.003,9413,0.99794577,47.69361684,-0.01771172
2017,10,17,17.227,17.258,16.975,17.038,10616,0.98891404,48.64538834,-0.01327016
2017,10,16,17.398,17.468,17.109,17.229,10248,0.98983109,54.11800260,-0.01097173
2017,10,13,17.253,17.414,17.185,17.406,9626,1.00974591,59.91856026,-0.02732578
2017,10,12,17.174,17.265,17.116,17.238,7888,1.00390193,55.73719344,-0.06582385
2017,10,11,17.126,17.239,17.062,17.171,9523,1.00315476,53.95848230,-0.09689849
2017,10,10,16.979,17.251,16.940,17.117,9572,1.00925708,52.53086410,-0.12832977
2017,10,9,16.832,16.996,16.780,16.960,6870,1.00814361,48.19413184,-0.16108273
2017,10,6,16.597,16.865,16.334,16.823,13005,1.01325062,44.05253388,-0.18455894
2017,10,5,16.592,16.748,16.572,16.603,8379,1.00042179,36.48048150,-0.19788953
2017,10,4,16.645,16.894,16.547,16.596,9498,0.99759558,36.22546330,-0.18962582
2017,10,3,16.588,16.671,16.562,16.636,7193,1.00283320,37.01397283,-0.17560741
2017,10,2,16.660,16.737,16.552,16.589,9302,0.99615685,35.48172531,-0.15923324
2017,9,29,16.869,16.883,16.627,16.653,10736,0.98666904,36.60776944,-0.13123228
2017,9,28,16.772,16.904,16.685,16.878,10709,1.00692042,40.83874951,-0.10010041
2017,9,27,16.837,16.915,16.728,16.762,12147,0.99625557,37.37365094,-0.08181790
2017,9,26,17.173,17.248,16.786,16.825,12763,0.97996389,38.51118121,-0.04548178
2017,9,25,16.999,17.172,16.844,17.169,12488,1.01023831,45.53887724,-0.00485668
2017,9,22,16.990,17.066,16.913,16.995,8988,1.00141418,40.43341647,0.01204092
2017,9,21,17.192,17.192,16.836,16.971,14742,0.98910129,39.70952347,0.05114962
2017,9,20,17.308,17.403,16.971,17.158,14675,0.99104719,43.53761201,0.10276619
2017,9,19,17.199,17.335,17.118,17.313,10769,1.00621876,47.02691945,0.14811291
2017,9,18,17.602,17.629,17.059,17.206,10596,0.97766919,44.15810698,0.18805564
2017,9,15,17.790,17.851,17.585,17.599,14482,0.98920803,54.16190605,0.24719627
2017,9,14,17.790,17.806,17.606,17.791,15205,1.00106910,60.36588125,0.27907110
2017,9,13,17.906,18.002,17.670,17.772,10661,0.99296011,59.94427367,0.29614666
2017,9,12,17.817,17.905,17.724,17.898,11432,1.00578814,64.14613755,0.31556824
2017,9,11,17.856,17.921,17.708,17.795,11493,0.99048202,62.13121850,0.32293807
2017,9,8,18.112,18.215,17.941,17.966,7427,0.99073563,68.02455988,0.33813464
2017,9,7,17.890,18.150,17.809,18.134,5044,1.01460303,74.46852155,0.33520176
2017,9,6,17.903,17.988,17.818,17.873,5515,0.99854740,70.42716993,0.30947722
2017,9,5,17.914,17.998,17.786,17.899,7313,1.00011175,71.47368382,0.29871641
2017,9,4,17.821,17.927,17.786,17.897,8868,1.00976078,71.44337399,0.27798947
2017,9,1,17.590,17.756,17.506,17.724,5608,1.00842057,68.77885930,0.24769451
2017,8,31,17.414,17.623,17.304,17.576,6291,1.00889731,66.27945361,0.22303884
2017,8,30,17.407,17.469,17.328,17.421,6137,1.00143711,63.43258410,0.20339413
2017,8,29,17.526,17.653,17.294,17.396,10989,0.99730551,62.96429156,0.19114369
2017,8,28,17.074,17.483,17.038,17.443,11790,1.02191107,64.40411674,0.17527286
2017,8,25,16.972,17.158,16.846,17.069,8127,1.00559680,57.16665072,0.14768104
2017,8,24,17.094,17.105,16.831,16.974,7125,0.99280576,55.00900737,0.14839574
2017,8,23,16.990,17.105,16.922,17.097,6542,1.00606096,58.55517907,0.15682221
2017,8,22,17.019,17.114,16.892,16.994,7185,0.99864841,56.36803096,0.15277277
2017,8,21,16.949,17.130,16.848,17.017,7932,1.00105889,56.99165830,0.15586932
2017,8,18,17.046,17.308,16.915,16.999,9006,0.99782813,56.64307163,0.15521265
2017,8,17,17.129,17.179,16.995,17.036,9318,0.99433841,57.53313443,0.15394958
2017,8,16,16.650,17.139,16.627,17.133,12916,1.02993688,59.82145111,0.14633091
2017,8,15,17.068,17.074,16.585,16.635,12522,0.97451670,50.42046358,0.12460190
2017,8,14,17.138,17.224,16.939,17.070,13782,0.99696297,62.23071861,0.14576084
2017,8,11,17.133,17.206,16.898,17.122,14533,0.99964970,63.89194159,0.12635628
2017,8,10,16.965,17.246,16.865,17.128,13158,1.01050147,64.07520525,0.09445655
2017,8,9,16.456,16.965,16.454,16.950,13926,1.03033250,60.99303605,0.05175607
2017,8,8,16.275,16.483,16.237,16.451,9336,1.01075203,49.77629188,0.01462555
2017,8,7,16.294,16.304,16.135,16.276,6343,1.00073783,44.58724983,0.01782805
2017,8,4,16.663,16.757,16.202,16.264,12264,0.97570340,44.22029455,0.03947446
2017,8,3,16.592,16.700,16.444,16.669,8820,1.00524665,55.80098322,0.06775080
2017,8,2,16.706,16.951,16.477,16.582,11920,0.99186506,53.36482251,0.06161987
2017,8,1,16.835,16.857,16.610,16.718,7845,0.99346328,58.00568684,0.06175645
2017,7,31,16.776,16.883,16.680,16.828,6981,1.00633895,62.05907501,0.04718524
2017,7,28,16.589,16.760,16.525,16.722,9153,1.00886878,59.52846144,0.01670074
2017,7,27,16.660,16.825,16.560,16.575,14443,0.99567490,55.72572560,-0.01165875
2017,7,26,16.479,16.701,16.308,16.647,15909,1.00866457,58.21343800,-0.03271893
2017,7,25,16.489,16.624,16.248,16.504,13165,1.00097040,54.46445158,-0.06645437
2017,7,24,16.529,16.598,16.429,16.488,10187,0.99848604,54.03600742,-0.09398645
2017,7,21,16.309,16.526,16.308,16.513,10728,1.01102063,54.78388730,-0.12613123
2017,7,20,16.275,16.423,16.145,16.333,15704,1.00288591,50.17327326,-0.16787047
2017,7,19,16.294,16.373,16.162,16.286,9710,0.99981583,48.91016458,-0.20037591
2017,7,18,16.127,16.337,16.098,16.289,14652,1.01142502,48.98376313,-0.23416464
2017,7,17,16.009,16.204,15.974,16.105,12659,1.00763311,44.20184881,-0.27419078
2017,7,14,15.718,16.082,15.616,15.983,16433,1.01718322,40.78452685,-0.30255591
2017,7,13,15.926,15.988,15.702,15.713,16355,0.98681153,32.25864706,-0.32193750
2017,7,12,15.865,16.032,15.759,15.923,18969,1.00428887,36.00239154,-0.31450183
2017,7,11,15.661,15.859,15.463,15.855,19835,1.01206434,33.68844016,-0.32181844
2017,7,10,15.629,15.744,15.189,15.666,21577,1.00506833,26.86360371,-0.31955248
2017,7,7,16.079,16.184,14.352,15.587,30339,0.97254633,23.82046371,-0.29276861
2017,7,6,16.084,16.107,15.943,16.027,14832,0.99614644,30.35202390,-0.24628056
2017,7,5,16.085,16.225,15.889,16.089,17402,1.00093318,31.48149844,-0.22816264
2017,7,4,16.179,16.212,16.052,16.074,10049,0.99702270,30.90385815,-0.20803159
2017,7,3,16.651,16.652,16.110,16.122,15025,0.96986104,31.69790378,-0.17778386
2017,6,30,16.623,16.706,16.521,16.623,15553,0.99975943,42.20905193,-0.14147809
2017,6,29,16.811,16.904,16.607,16.627,16883,0.98976130,42.31307551,-0.14409177
2017,6,28,16.661,16.868,16.651,16.799,16235,1.00785937,46.93127062,-0.14573916
2017,6,27,16.608,16.757,16.534,16.668,15348,1.00470163,42.49230468,-0.16323472
2017,6,26,16.736,16.780,16.272,16.590,16736,0.99180965,39.70379790,-0.16985290
2017,6,23,16.556,16.800,16.555,16.727,11170,1.01038961,43.11336246,-0.16788771
2017,6,22,16.479,16.684,16.443,16.555,16016,1.00601604,36.78469461,-0.17688650
2017,6,21,16.457,16.542,16.357,16.456,13418,0.99927131,32.78829394,-0.16828661
2017,6,20,16.518,16.645,16.405,16.468,14070,0.99812110,33.02327251,-0.14478221
2017,6,19,16.703,16.716,16.485,16.499,13786,0.98820077,33.60091118,-0.11389795
2017,6,16,16.772,16.836,16.657,16.696,14013,0.99701421,37.46832135,-0.07597807
2017,6,15,16.925,17.089,16.658,16.746,25605,0.99118082,38.51303191,-0.04653156
2017,6,14,16.835,17.370,16.813,16.895,33011,1.00368324,41.73293064,-0.01336118
2017,6,13,16.979,16.982,16.732,16.833,16373,0.99245328,39.78784183,0.01399971
2017,6,12,17.226,17.238,16.912,16.961,18951,0.98587538,42.50817647,0.05503125
2017,6,9,17.490,17.520,17.181,17.204,20645,0.98669420,48.33367941,0.09356924
2017,6,8,17.606,17.691,17.298,17.436,24453,0.99175246,55.01809648,0.11665490
2017,6,7,17.702,17.736,17.519,17.581,16701,0.99305242,59.81930273,0.12080198
2017,6,6,17.563,17.752,17.528,17.704,17077,1.00888990,64.23466882,0.10957441
2017,6,5,17.558,17.655,17.503,17.548,14063,1.00034204,60.82966622,0.08112650
2017,6,2,17.299,17.585,17.134,17.542,22597,1.01475097,60.69602710,0.05952023
2017,6,1,17.327,17.384,17.011,17.287,20787,0.99780664,54.58067827,0.03168794
2017,5,31,17.401,17.431,17.242,17.325,19165,0.99574688,55.78165590,0.02166654
2017,5,30,17.441,17.473,17.219,17.399,18045,0.99959784,58.09310326,0.00469134
2017,5,29,17.361,17.447,17.324,17.406,4013,1.00374834,58.30532136,-0.02457796
2017,5,26,17.157,17.389,17.109,17.341,17801,1.01084232,56.94929298,-0.06229146
2017,5,25,17.225,17.268,17.137,17.155,14674,0.99587832,52.87703112,-0.10290337
2017,5,24,17.064,17.237,16.903,17.226,21370,1.00943452,54.71143183,-0.13430397
2017,5,23,17.160,17.310,17.039,17.065,21831,0.99463776,51.14247358,-0.17965814
2017,5,22,16.884,17.214,16.850,17.157,21010,1.01743462,53.37431032,-0.21854061
2017,5,19,16.588,16.881,16.581,16.863,21963,1.01713010,46.43829755,-0.27435728
2017,5,18,16.918,16.961,16.443,16.579,30382,0.98106397,38.19075905,-0.31167446
2017,5,17,16.849,17.042,16.774,16.899,25699,1.00255102,45.52523583,-0.32585493
2017,5,16,16.647,16.874,16.625,16.856,14424,1.01346801,44.18779738,-0.37179649
2017,5,15,16.487,16.822,16.428,16.632,16479,1.00989738,36.66622381,-0.42064848
2017,5,12,16.344,16.490,16.316,16.469,12407,1.00777139,30.32117019,-0.45407560
2017,5,11,16.194,16.397,16.180,16.342,11680,1.00876543,24.87601903,-0.47353965
2017,5,10,16.196,16.350,16.150,16.200,13508,1.00055586,18.24262207,-0.47856411
2017,5,9,16.271,16.320,16.066,16.191,11893,0.99710555,17.81553482,-0.46355802
2017,5,8,16.311,16.455,16.236,16.238,14403,0.99387930,18.27855747,-0.43674578
2017,5,5,16.336,16.520,16.231,16.338,19515,1.00079632,19.26792050,-0.40095639
2017,5,4,16.473,16.639,16.213,16.325,21595,0.99095544,18.73695596,-0.35962584
2017,5,3,16.857,16.887,16.411,16.474,22738,0.97826603,20.14719313,-0.30031848
2017,5,2,16.867,17.005,16.793,16.840,13266,0.99928792,24.32276774,-0.23542336
2017,5,1,17.237,17.240,16.802,16.852,13642,0.97862950,24.47721463,-0.18643469
2017,4,28,17.265,17.423,17.171,17.220,17072,0.99762470,29.88016622,-0.12241739
2017,4,27,17.488,17.498,17.245,17.261,20972,0.98628650,30.57845650,-0.07639650
2017,4,26,17.595,17.656,17.327,17.501,27002,0.99460105,35.02794803,-0.02072044
2017,4,25,17.950,18.011,17.562,17.596,19340,0.98093433,37.00723682,0.02620748
2017,4,24,17.870,17.943,17.645,17.938,24504,1.00005575,45.62550414,0.07605065
2017,4,21,18.034,18.057,17.818,17.937,19452,0.99440071,45.59110145,0.10374065
2017,4,20,18.167,18.239,17.876,18.038,22588,0.99382920,48.46704555,0.13767603
2017,4,19,18.304,18.338,18.104,18.150,17097,0.99169490,51.83391547,0.16870370
2017,4,18,18.431,18.442,18.080,18.302,20352,0.99375577,56.80695841,0.19444880
2017,4,17,18.584,18.657,18.371,18.417,13786,0.99331212,60.91263918,0.20900419
2017,4,14,18.539,18.541,18.539,18.541,2,1.00000000,65.66437891,0.21283300
2017,4,13,18.499,18.607,18.419,18.541,19673,1.00221622,65.66437891,0.20199876
2017,4,12,18.314,18.549,18.248,18.500,19556,1.00916430,64.88337942,0.18523216
2017,4,11,17.962,18.344,17.913,18.332,17936,1.02133824,61.55622793,0.16531215
2017,4,10,17.940,18.035,17.748,17.949,14760,0.99677903,51.91105779,0.15458788
2017,4,7,18.245,18.561,17.875,18.007,33318,0.98592860,53.80945473,0.17764762
2017,4,6,18.296,18.350,18.166,18.264,19679,0.99759668,63.34020421,0.19859082
2017,4,5,18.306,18.320,18.140,18.308,24471,0.99972697,65.17542015,0.19626609
2017,4,4,18.267,18.416,18.202,18.313,16487,1.00295745,65.37529309,0.18596412
2017,4,3,18.259,18.270,18.083,18.259,9564,0.99994524,64.27663751,0.16960102
2017,3,31,18.130,18.268,18.046,18.260,13726,1.00772627,64.31172781,0.15174702
2017,3,30,18.228,18.300,18.058,18.120,14151,0.99303995,61.58542945,0.12664978
2017,3,29,18.179,18.255,18.036,18.247,22851,1.00324390,65.82091055,0.10702894
2017,3,28,18.100,18.239,18.002,18.188,20715,1.00436247,64.77588113,0.06749791
2017,3,27,17.788,18.132,17.786,18.109,20070,1.01930654,63.38390944,0.02206744
2017,3,24,17.581,17.783,17.537,17.766,22579,1.01017797,56.44463116,-0.02819571
2017,3,23,17.526,17.695,17.517,17.587,27737,1.00262243,52.04015427,-0.05701602
2017,3,22,17.556,17.593,17.453,17.541,23661,1.00005701,50.85422456,-0.07474643
2017,3,21,17.440,17.600,17.332,17.540,32442,1.00642644,50.82968077,-0.09160602
2017,3,20,17.403,17.462,17.356,17.428,21945,1.00132146,48.13594299,-0.11169072
2017,3,17,17.322,17.416,17.240,17.405,21746,1.00484960,47.58841705,-0.12429787
2017,3,16,17.315,17.567,17.250,17.321,30185,0.99873148,45.64231351,-0.13623939
2017,3,15,16.888,17.357,16.833,17.343,26487,1.02779424,46.05822854,-0.14094673
2017,3,14,16.943,17.056,16.869,16.874,20088,0.99416721,34.18638441,-0.14714486
2017,3,13,16.994,17.150,16.953,16.973,19934,0.99618500,35.72764117,-0.10516292
2017,3,10,16.970,17.090,16.842,17.038,33609,1.00501386,36.73741448,-0.06012906
2017,3,9,17.245,17.292,16.942,16.953,34733,0.98369502,34.48911642,-0.00839305
2017,3,8,17.500,17.552,17.224,17.234,30528,0.98536306,38.71250384,0.06641754
2017,3,7,17.791,17.791,17.474,17.490,25076,0.98330241,43.18627266,0.13232607
2017,3,6,17.955,17.960,17.709,17.787,25447,0.98987145,49.32730631,0.18845912
2017,3,3,17.789,17.985,17.636,17.969,29358,1.01091421,53.66998268,0.22712409
2017,3,2,18.428,18.432,17.689,17.775,25552,0.96529814,49.24742165,0.25464011
2017,3,1,18.350,18.466,18.237,18.414,31042,1.00567996,69.55473809,0.30580943
2017,2,28,18.280,18.465,18.247,18.310,21517,1.00246373,67.53134067,0.30161014
2017,2,27,18.401,18.490,18.230,18.265,18474,0.99423004,66.64055170,0.30245235
2017,2,24,18.188,18.410,18.164,18.371,21179,1.00995052,70.89491139,0.30370983
2017,2,23,18.032,18.224,17.948,18.190,25668,1.00904199,67.61697046,0.29010450
2017,2,22,17.987,18.059,17.927,18.027,27924,1.00283712,64.25005748,0.28694855
2017,2,21,18.057,18.092,17.842,17.976,24048,0.99518352,63.13650997,0.29534297
2017,2,20,18.001,18.075,17.926,18.063,13397,1.00383461,66.41333369,0.30695413
2017,2,17,18.094,18.101,17.981,17.994,25803,0.99452827,65.07855307,0.30845123
2017,2,16,17.982,18.142,17.944,18.093,33436,1.00606094,68.71693418,0.31290096
2017,2,15,17.957,17.993,17.796,17.984,27560,1.00144782,66.82045840,0.30394915
2017,2,14,17.825,18.079,17.823,17.958,24896,1.00785722,66.36887122,0.29920049
2017,2,13,17.949,18.012,17.763,17.818,26655,0.99242509,63.91308242,0.29143474
2017,2,10,17.646,18.010,17.556,17.954,34924,1.01693571,68.41976908,0.29153831
2017,2,9,17.787,17.849,17.620,17.655,30914,0.99241147,63.10931131,0.27358267
2017,2,8,17.705,17.872,17.633,17.790,36813,1.00446050,67.89604222,0.27712900
2017,2,7,17.742,17.796,17.566,17.711,31915,0.99836528,66.51600274,0.26387899
2017,2,6,17.520,17.754,17.463,17.740,35027,1.01313535,67.50513871,0.25117255
2017,2,3,17.482,17.542,17.268,17.510,35694,1.00183087,63.50879112,0.22834836
2017,2,2,17.559,17.736,17.420,17.478,36151,0.99589744,62.91963550,0.21931315
2017,2,1,17.569,17.640,17.365,17.550,35235,0.99920292,65.11611988,0.20784911
2017,1,31,17.127,17.618,17.098,17.564,38755,1.02581474,65.52915535,0.18286266
2017,1,30,17.160,17.282,17.064,17.122,29790,0.99807636,57.65485430,0.14688559
2017,1,27,16.809,17.253,16.640,17.155,36811,1.02107017,58.58261470,0.14383288
2017,1,26,17.000,17.038,16.684,16.801,35010,0.98881761,50.67660051,0.13448439
2017,1,25,17.106,17.118,16.779,16.991,41304,0.99298697,56.00460124,0.15663983
2017,1,24,17.238,17.289,17.028,17.111,35754,0.99332405,59.68472985,0.16329437
2017,1,23,17.095,17.257,17.057,17.226,38431,1.00860706,63.39155955,0.15719461
2017,1,20,17.008,17.162,16.830,17.079,44857,1.00411547,60.47807802,0.13541355
2017,1,19,17.057,17.114,16.739,17.009,44107,0.99706900,59.03654828,0.12061060
2017,1,18,17.199,17.333,17.038,17.059,27506,0.99220613,60.50017201,0.10708960
2017,1,17,16.812,17.218,16.806,17.193,32435,1.02308837,64.47823578,0.08318331
2017,1,16,16.833,16.931,16.788,16.805,18803,0.99934586,56.84969985,0.03781662
2017,1,13,16.780,16.840,16.597,16.816,33950,1.00232461,57.17293114,0.01886762
2017,1,12,16.740,16.992,16.731,16.777,36707,1.00250971,56.35597784,-0.00671264
2017,1,11,16.810,16.872,16.533,16.735,42586,0.99690236,55.50725063,-0.03529380
2017,1,10,16.582,16.913,16.535,16.787,32555,1.01376895,56.77660280,-0.06698403
2017,1,9,16.488,16.687,16.425,16.559,23797,1.00424525,52.33906809,-0.11175252
2017,1,6,16.602,16.673,16.269,16.489,36018,0.99415169,50.90204148,-0.14405335
2017,1,5,16.436,16.718,16.425,16.586,39753,1.00986361,52.95656490,-0.17605836
2017,1,4,16.299,16.527,16.260,16.424,30772,1.00810214,49.81529024,-0.22422391
2017,1,3,15.943,16.500,15.907,16.292,34580,1.02266022,47.14494349,-0.26594469
2016,12,30,16.163,16.276,15.846,15.931,25218,0.98582921,38.88685651,-0.30188728
2016,12,29,16.027,16.242,15.995,16.160,25479,1.00911702,42.82842035,-0.30661564
2016,12,28,15.959,16.086,15.819,16.014,17208,1.00275517,39.17874893,-0.33150725
2016,12,27,15.774,16.059,15.715,15.970,17587,1.01461245,38.07244970,-0.34359062
2016,12,23,15.813,15.863,15.695,15.740,14566,0.99312259,32.07544269,-0.34953572
2016,12,22,15.947,16.040,15.791,15.849,20226,0.99460307,33.50318809,-0.32862148
