Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2019,1,22,73.772,73.815,73.326,73.701,97496,0.99876680,42.98139610,-0.47273321
2019,1,21,73.996,74.014,73.567,73.792,77938,0.99736440,43.79731766,-0.49729985
2019,1,18,73.849,74.373,73.671,73.987,98826,1.00181442,45.51659605,-0.53068782
2019,1,17,73.883,74.209,73.198,73.853,115307,0.99890443,44.11679769,-0.58543847
2019,1,16,74.047,74.138,73.477,73.934,102855,0.99808305,44.76231716,-0.63316109
2019,1,15,73.760,74.432,73.661,74.076,122712,1.00412080,45.85452735,-0.69311017
2019,1,14,74.020,74.069,73.464,73.772,96772,0.99496932,43.09426569,-0.77400358
2019,1,11,73.475,74.182,73.446,74.145,121766,1.00835022,45.75159195,-0.83504202
2019,1,10,73.382,73.583,73.054,73.531,135742,1.00170286,40.10637195,-0.93878138
2019,1,9,73.046,73.805,73.046,73.406,141511,1.00436466,38.90449476,-0.99501916
2019,1,8,73.404,73.521,72.877,73.087,140171,0.99608853,35.85418617,-1.03959874
2019,1,7,73.118,73.456,72.911,73.374,135513,1.00384442,37.41475884,-1.04889706
2019,1,4,72.019,73.267,71.827,73.093,185059,1.01470139,34.83611825,-1.07473023
2019,1,3,72.427,72.439,69.481,72.034,197262,0.99456011,23.85740282,-1.06345941
2019,1,2,73.664,73.763,72.424,72.428,124207,0.98502632,25.33184224,-0.92577978
2018,12,31,73.928,74.210,73.499,73.529,77575,0.99422630,30.17007257,-0.77670098
2018,12,28,74.320,74.417,73.840,73.956,90621,0.99516921,32.39851127,-0.68722657
2018,12,27,74.842,74.957,73.988,74.315,136889,0.99233532,34.38106784,-0.60650503
2018,12,26,74.161,74.918,74.026,74.889,92794,1.00857889,37.81678931,-0.53120583
2018,12,25,74.252,74.252,74.252,74.252,1,0.99974418,30.67822057,-0.48581368
2018,12,24,74.576,74.892,74.125,74.271,130033,0.99564320,30.77607505,-0.35595222
2018,12,21,75.361,75.513,74.564,74.596,145831,0.98944185,32.41851201,-0.18695884
